,Unnamed: 0,stim1,prompt1,answer1,trialsthisRepN,trialsthisTrialN,trialsthisIndex,participant,Trials_responsekeys,Trials_responsecorr,Trials_responsert,condition,stimLoc,promptType,leftRight,flipper,newCorrect
254,84,near_left,Right,left,3.0,14.0,10.0,24523564,left,1.0,1.6170000000000186,Frisbee,Near,Relative,Left,nonflipper,1.0
255,85,near_right,Away,left,3.0,15.0,15.0,24523564,left,1.0,0.9320000000000164,Frisbee,Near,Absolute,Right,nonflipper,1.0
256,22,near_left,Left,right,0.0,0.0,2.0,26044874,right,1.0,1.266999999999996,Frisbee,Near,Relative,Left,flipper,1.0
257,23,near_left,Home,left,0.0,1.0,6.0,26044874,left,1.0,1.1180000000000234,Frisbee,Near,Absolute,Left,flipper,1.0
258,24,near_right,Left,right,0.0,2.0,3.0,26044874,right,1.0,0.8830000000000098,Frisbee,Near,Relative,Right,flipper,1.0
259,25,near_right,Home,left,0.0,3.0,7.0,26044874,left,1.0,0.9509999999999934,Frisbee,Near,Absolute,Right,flipper,1.0
260,26,near_left,Away,right,0.0,4.0,14.0,26044874,right,1.0,1.5010000000000048,Frisbee,Near,Absolute,Left,flipper,1.0
261,27,near_right,Away,left,0.0,5.0,15.0,26044874,left,1.0,0.8840000000000146,Frisbee,Near,Absolute,Right,flipper,1.0
262,28,near_right,Right,right,0.0,6.0,11.0,26044874,right,1.0,1.2839999999999918,Frisbee,Near,Relative,Right,flipper,1.0
263,29,far_left,Home,right,0.0,7.0,4.0,26044874,right,1.0,2.65300000000002,Frisbee,Far,Absolute,Left,flipper,1.0
264,30,far_right,Right,right,0.0,8.0,9.0,26044874,right,1.0,1.3670000000000186,Frisbee,Far,Relative,Right,flipper,1.0
265,31,near_left,Right,left,0.0,9.0,10.0,26044874,left,1.0,1.1000000000000227,Frisbee,Near,Relative,Left,flipper,1.0
266,32,far_right,Home,right,0.0,10.0,5.0,26044874,right,1.0,1.4169999999999732,Frisbee,Far,Absolute,Right,flipper,1.0
267,33,far_left,Left,left,0.0,11.0,0.0,26044874,left,1.0,1.1510000000000105,Frisbee,Far,Relative,Left,flipper,1.0
268,34,far_left,Right,left,0.0,12.0,8.0,26044874,left,1.0,1.0670000000000073,Frisbee,Far,Relative,Left,flipper,1.0
269,35,far_left,Away,right,0.0,13.0,12.0,26044874,right,1.0,2.1680000000000064,Frisbee,Far,Absolute,Left,flipper,1.0
270,36,far_right,Away,left,0.0,14.0,13.0,26044874,left,1.0,1.8009999999999875,Frisbee,Far,Absolute,Right,flipper,1.0
271,37,far_right,Left,left,0.0,15.0,1.0,26044874,left,1.0,1.2340000000000373,Frisbee,Far,Relative,Right,flipper,1.0
272,38,far_right,Home,right,1.0,0.0,5.0,26044874,right,1.0,1.6000000000000227,Frisbee,Far,Absolute,Right,flipper,1.0
273,39,far_left,Home,right,1.0,1.0,4.0,26044874,right,1.0,0.983000000000004,Frisbee,Far,Absolute,Left,flipper,1.0
274,40,near_left,Right,left,1.0,2.0,10.0,26044874,left,1.0,1.433999999999969,Frisbee,Near,Relative,Left,flipper,1.0
275,41,far_left,Right,left,1.0,3.0,8.0,26044874,left,1.0,0.7169999999999845,Frisbee,Far,Relative,Left,flipper,1.0
276,42,near_left,Away,right,1.0,4.0,14.0,26044874,right,1.0,0.7509999999999764,Frisbee,Near,Absolute,Left,flipper,1.0
277,43,far_left,Left,left,1.0,5.0,0.0,26044874,left,1.0,0.8840000000000146,Frisbee,Far,Relative,Left,flipper,1.0
278,44,far_right,Left,left,1.0,6.0,1.0,26044874,left,1.0,1.1329999999999814,Frisbee,Far,Relative,Right,flipper,1.0
279,45,near_right,Home,left,1.0,7.0,7.0,26044874,left,1.0,1.1669999999999732,Frisbee,Near,Absolute,Right,flipper,1.0
280,46,far_right,Right,right,1.0,8.0,9.0,26044874,right,1.0,1.4509999999999652,Frisbee,Far,Relative,Right,flipper,1.0
281,47,near_right,Right,right,1.0,9.0,11.0,26044874,right,1.0,1.0020000000000095,Frisbee,Near,Relative,Right,flipper,1.0
282,48,near_left,Home,left,1.0,10.0,6.0,26044874,left,1.0,1.6179999999999952,Frisbee,Near,Absolute,Left,flipper,1.0
283,49,far_left,Away,right,1.0,11.0,12.0,26044874,right,1.0,1.3839999999999577,Frisbee,Far,Absolute,Left,flipper,1.0
284,50,near_right,Left,right,1.0,12.0,3.0,26044874,right,1.0,1.0,Frisbee,Near,Relative,Right,flipper,1.0
285,51,near_left,Left,right,1.0,13.0,2.0,26044874,right,1.0,1.0679999999999836,Frisbee,Near,Relative,Left,flipper,1.0
286,52,far_right,Away,left,1.0,14.0,13.0,26044874,left,1.0,1.5180000000000289,Frisbee,Far,Absolute,Right,flipper,1.0
287,53,near_right,Away,left,1.0,15.0,15.0,26044874,left,1.0,1.6349999999999911,Frisbee,Near,Absolute,Right,flipper,1.0
288,54,near_left,Left,right,2.0,0.0,2.0,26044874,right,1.0,1.7010000000000218,Frisbee,Near,Relative,Left,flipper,1.0
289,55,near_left,Right,left,2.0,1.0,10.0,26044874,left,1.0,0.983000000000004,Frisbee,Near,Relative,Left,flipper,1.0
290,56,far_left,Away,right,2.0,2.0,12.0,26044874,right,1.0,1.0500000000000114,Frisbee,Far,Absolute,Left,flipper,1.0
291,57,near_right,Right,right,2.0,3.0,11.0,26044874,right,1.0,1.7679999999999725,Frisbee,Near,Relative,Right,flipper,1.0
292,58,far_left,Right,left,2.0,4.0,8.0,26044874,left,1.0,2.1340000000000146,Frisbee,Far,Relative,Left,flipper,1.0
293,59,near_right,Home,left,2.0,5.0,7.0,26044874,left,1.0,1.0670000000000073,Frisbee,Near,Absolute,Right,flipper,1.0
294,60,near_right,Away,left,2.0,6.0,15.0,26044874,left,1.0,2.100999999999999,Frisbee,Near,Absolute,Right,flipper,1.0
295,61,far_right,Home,right,2.0,7.0,5.0,26044874,right,1.0,2.100999999999999,Frisbee,Far,Absolute,Right,flipper,1.0
296,62,near_left,Home,left,2.0,8.0,6.0,26044874,left,1.0,1.1340000000000146,Frisbee,Near,Absolute,Left,flipper,1.0
297,63,near_left,Away,right,2.0,9.0,14.0,26044874,right,1.0,3.3190000000000173,Frisbee,Near,Absolute,Left,flipper,1.0
298,64,far_left,Home,right,2.0,10.0,4.0,26044874,right,1.0,3.1689999999999827,Frisbee,Far,Absolute,Left,flipper,1.0
299,65,near_right,Left,right,2.0,11.0,3.0,26044874,right,1.0,1.0330000000000157,Frisbee,Near,Relative,Right,flipper,1.0
300,66,far_right,Away,left,2.0,12.0,13.0,26044874,left,1.0,1.2839999999999918,Frisbee,Far,Absolute,Right,flipper,1.0
301,67,far_right,Right,right,2.0,13.0,9.0,26044874,right,1.0,1.0339999999999918,Frisbee,Far,Relative,Right,flipper,1.0
302,68,far_right,Left,left,2.0,14.0,1.0,26044874,right,0.0,1.4509999999999652,Frisbee,Far,Relative,Right,flipper,0.0
303,69,far_left,Left,left,2.0,15.0,0.0,26044874,left,1.0,0.5840000000000032,Frisbee,Far,Relative,Left,flipper,1.0
304,70,far_right,Away,left,3.0,0.0,13.0,26044874,left,1.0,1.9180000000000064,Frisbee,Far,Absolute,Right,flipper,1.0
305,71,near_left,Away,right,3.0,1.0,14.0,26044874,right,1.0,1.434000000000026,Frisbee,Near,Absolute,Left,flipper,1.0
306,72,far_right,Right,right,3.0,2.0,9.0,26044874,right,1.0,1.0670000000000073,Frisbee,Far,Relative,Right,flipper,1.0
307,73,near_left,Left,right,3.0,3.0,2.0,26044874,right,1.0,1.483000000000004,Frisbee,Near,Relative,Left,flipper,1.0
308,74,far_right,Left,left,3.0,4.0,1.0,26044874,left,1.0,0.66700000000003,Frisbee,Far,Relative,Right,flipper,1.0
309,75,far_left,Home,right,3.0,5.0,4.0,26044874,right,1.0,4.351999999999975,Frisbee,Far,Absolute,Left,flipper,1.0
310,76,near_right,Away,left,3.0,6.0,15.0,26044874,left,1.0,0.91700000000003,Frisbee,Near,Absolute,Right,flipper,1.0
311,77,far_left,Right,left,3.0,7.0,8.0,26044874,left,1.0,0.7839999999999918,Frisbee,Far,Relative,Left,flipper,1.0
312,78,near_left,Home,left,3.0,8.0,6.0,26044874,left,1.0,2.1030000000000086,Frisbee,Near,Absolute,Left,flipper,1.0
313,79,near_right,Right,right,3.0,9.0,11.0,26044874,right,1.0,1.6000000000000227,Frisbee,Near,Relative,Right,flipper,1.0
314,80,near_left,Right,left,3.0,10.0,10.0,26044874,left,1.0,1.7340000000000373,Frisbee,Near,Relative,Left,flipper,1.0
315,81,far_left,Away,right,3.0,11.0,12.0,26044874,right,1.0,1.0339999999999918,Frisbee,Far,Absolute,Left,flipper,1.0
316,82,far_right,Home,right,3.0,12.0,5.0,26044874,right,1.0,2.1689999999999827,Frisbee,Far,Absolute,Right,flipper,1.0
317,83,near_right,Left,right,3.0,13.0,3.0,26044874,right,1.0,1.4509999999999652,Frisbee,Near,Relative,Right,flipper,1.0
318,84,near_right,Home,left,3.0,14.0,7.0,26044874,left,1.0,1.0499999999999543,Frisbee,Near,Absolute,Right,flipper,1.0
319,85,far_left,Left,left,3.0,15.0,0.0,26044874,left,1.0,0.9680000000000176,Frisbee,Far,Relative,Left,flipper,1.0
320,22,near_left,Left,right,0.0,0.0,2.0,28057826,right,1.0,0.632000000000005,Frisbee,Near,Relative,Left,nonflipper,1.0
321,23,far_right,Right,right,0.0,1.0,9.0,28057826,left,0.0,0.7669999999999959,Frisbee,Far,Relative,Right,nonflipper,0.0
322,24,near_left,Away,right,0.0,2.0,14.0,28057826,right,1.0,0.9840000000000088,Frisbee,Near,Absolute,Left,nonflipper,1.0
323,25,near_right,Right,right,0.0,3.0,11.0,28057826,right,1.0,0.8000000000000114,Frisbee,Near,Relative,Right,nonflipper,1.0
324,26,near_left,Right,left,0.0,4.0,10.0,28057826,left,1.0,0.75,Frisbee,Near,Relative,Left,nonflipper,1.0
325,27,near_right,Away,left,0.0,5.0,15.0,28057826,left,1.0,0.6499999999999773,Frisbee,Near,Absolute,Right,nonflipper,1.0
326,28,far_right,Left,left,0.0,6.0,1.0,28057826,left,1.0,1.132000000000005,Frisbee,Far,Relative,Right,nonflipper,1.0
327,29,near_right,Left,right,0.0,7.0,3.0,28057826,right,1.0,0.7839999999999918,Frisbee,Near,Relative,Right,nonflipper,1.0
328,30,far_left,Home,right,0.0,8.0,4.0,28057826,right,1.0,0.8329999999999984,Frisbee,Far,Absolute,Left,nonflipper,1.0
329,31,far_left,Away,right,0.0,9.0,12.0,28057826,right,1.0,0.6330000000000098,Frisbee,Far,Absolute,Left,nonflipper,1.0
330,32,far_right,Home,right,0.0,10.0,5.0,28057826,right,1.0,0.9660000000000082,Frisbee,Far,Absolute,Right,nonflipper,1.0
331,33,far_left,Left,left,0.0,11.0,0.0,28057826,left,1.0,0.8329999999999984,Frisbee,Far,Relative,Left,nonflipper,1.0
332,34,far_right,Away,left,0.0,12.0,13.0,28057826,left,1.0,0.6649999999999922,Frisbee,Far,Absolute,Right,nonflipper,1.0
333,35,far_left,Right,left,0.0,13.0,8.0,28057826,left,1.0,1.0149999999999864,Frisbee,Far,Relative,Left,nonflipper,1.0
334,36,near_left,Home,left,0.0,14.0,6.0,28057826,left,1.0,1.518000000000001,Frisbee,Near,Absolute,Left,nonflipper,1.0
335,37,near_right,Home,left,0.0,15.0,7.0,28057826,left,1.0,0.7009999999999934,Frisbee,Near,Absolute,Right,nonflipper,1.0
336,38,near_left,Right,left,1.0,0.0,10.0,28057826,left,1.0,0.7159999999999798,Frisbee,Near,Relative,Left,nonflipper,1.0
337,39,far_right,Away,left,1.0,1.0,13.0,28057826,left,1.0,0.8000000000000114,Frisbee,Far,Absolute,Right,nonflipper,1.0
338,40,far_right,Home,right,1.0,2.0,5.0,28057826,right,1.0,0.967000000000013,Frisbee,Far,Absolute,Right,nonflipper,1.0
339,41,far_left,Left,left,1.0,3.0,0.0,28057826,left,1.0,0.8170000000000073,Frisbee,Far,Relative,Left,nonflipper,1.0
340,42,far_left,Right,left,1.0,4.0,8.0,28057826,left,1.0,0.7319999999999993,Frisbee,Far,Relative,Left,nonflipper,1.0
341,43,near_left,Left,right,1.0,5.0,2.0,28057826,right,1.0,0.7849999999999966,Frisbee,Near,Relative,Left,nonflipper,1.0
342,44,near_right,Away,left,1.0,6.0,15.0,28057826,left,1.0,0.7169999999999845,Frisbee,Near,Absolute,Right,nonflipper,1.0
343,45,far_left,Home,right,1.0,7.0,4.0,28057826,right,1.0,1.0180000000000011,Frisbee,Far,Absolute,Left,nonflipper,1.0
344,46,near_right,Right,right,1.0,8.0,11.0,28057826,right,1.0,0.6330000000000098,Frisbee,Near,Relative,Right,nonflipper,1.0
345,47,far_right,Left,left,1.0,9.0,1.0,28057826,left,1.0,1.3499999999999943,Frisbee,Far,Relative,Right,nonflipper,1.0
346,48,far_right,Right,right,1.0,10.0,9.0,28057826,left,0.0,0.7659999999999911,Frisbee,Far,Relative,Right,nonflipper,0.0
347,49,far_left,Away,right,1.0,11.0,12.0,28057826,right,1.0,0.5999999999999943,Frisbee,Far,Absolute,Left,nonflipper,1.0
348,50,near_left,Away,right,1.0,12.0,14.0,28057826,left,0.0,0.9480000000000076,Frisbee,Near,Absolute,Left,nonflipper,0.0
349,51,near_right,Home,left,1.0,13.0,7.0,28057826,left,1.0,1.134999999999991,Frisbee,Near,Absolute,Right,nonflipper,1.0
350,52,near_left,Home,left,1.0,14.0,6.0,28057826,left,1.0,1.4170000000000016,Frisbee,Near,Absolute,Left,nonflipper,1.0
351,53,near_right,Left,right,1.0,15.0,3.0,28057826,right,1.0,0.8820000000000051,Frisbee,Near,Relative,Right,nonflipper,1.0
352,54,near_left,Away,right,2.0,0.0,14.0,28057826,right,1.0,1.0339999999999918,Frisbee,Near,Absolute,Left,nonflipper,1.0
353,55,far_left,Right,left,2.0,1.0,8.0,28057826,left,1.0,0.8640000000000043,Frisbee,Far,Relative,Left,nonflipper,1.0
354,56,far_left,Left,left,2.0,2.0,0.0,28057826,left,1.0,1.6000000000000227,Frisbee,Far,Relative,Left,nonflipper,1.0
355,57,far_right,Left,left,2.0,3.0,1.0,28057826,left,1.0,0.8840000000000146,Frisbee,Far,Relative,Right,nonflipper,1.0
356,58,far_right,Right,right,2.0,4.0,9.0,28057826,right,1.0,1.3660000000000143,Frisbee,Far,Relative,Right,nonflipper,1.0
357,59,near_right,Right,right,2.0,5.0,11.0,28057826,right,1.0,0.8329999999999699,Frisbee,Near,Relative,Right,nonflipper,1.0
358,60,near_left,Left,right,2.0,6.0,2.0,28057826,right,1.0,1.035000000000025,Frisbee,Near,Relative,Left,nonflipper,1.0
359,61,near_left,Right,left,2.0,7.0,10.0,28057826,left,1.0,0.8319999999999936,Frisbee,Near,Relative,Left,nonflipper,1.0
360,62,near_right,Home,left,2.0,8.0,7.0,28057826,left,1.0,1.1319999999999482,Frisbee,Near,Absolute,Right,nonflipper,1.0
361,63,near_left,Home,left,2.0,9.0,6.0,28057826,left,1.0,1.266999999999996,Frisbee,Near,Absolute,Left,nonflipper,1.0
362,64,near_right,Away,left,2.0,10.0,15.0,28057826,left,1.0,1.4159999999999968,Frisbee,Near,Absolute,Right,nonflipper,1.0
363,65,far_left,Home,right,2.0,11.0,4.0,28057826,right,1.0,0.7309999999999945,Frisbee,Far,Absolute,Left,nonflipper,1.0
364,66,near_right,Left,right,2.0,12.0,3.0,28057826,right,1.0,0.8990000000000009,Frisbee,Near,Relative,Right,nonflipper,1.0
365,67,far_right,Home,right,2.0,13.0,5.0,28057826,left,0.0,0.9340000000000259,Frisbee,Far,Absolute,Right,nonflipper,0.0
366,68,far_right,Away,left,2.0,14.0,13.0,28057826,left,1.0,0.8659999999999854,Frisbee,Far,Absolute,Right,nonflipper,1.0
367,69,far_left,Away,right,2.0,15.0,12.0,28057826,right,1.0,0.5330000000000155,Frisbee,Far,Absolute,Left,nonflipper,1.0
368,70,far_left,Away,right,3.0,0.0,12.0,28057826,right,1.0,0.632000000000005,Frisbee,Far,Absolute,Left,nonflipper,1.0
369,71,near_right,Right,right,3.0,1.0,11.0,28057826,right,1.0,0.5480000000000018,Frisbee,Near,Relative,Right,nonflipper,1.0
370,72,near_left,Left,right,3.0,2.0,2.0,28057826,right,1.0,0.7660000000000196,Frisbee,Near,Relative,Left,nonflipper,1.0
371,73,near_left,Right,left,3.0,3.0,10.0,28057826,left,1.0,0.7669999999999959,Frisbee,Near,Relative,Left,nonflipper,1.0
372,74,near_left,Home,left,3.0,4.0,6.0,28057826,left,1.0,1.5840000000000032,Frisbee,Near,Absolute,Left,nonflipper,1.0
373,75,near_right,Home,left,3.0,5.0,7.0,28057826,left,1.0,0.7680000000000291,Frisbee,Near,Absolute,Right,nonflipper,1.0
374,76,far_right,Left,left,3.0,6.0,1.0,28057826,left,1.0,0.9010000000000103,Frisbee,Far,Relative,Right,nonflipper,1.0
375,77,far_left,Home,right,3.0,7.0,4.0,28057826,right,1.0,0.9349999999999454,Frisbee,Far,Absolute,Left,nonflipper,1.0
376,78,near_right,Away,left,3.0,8.0,15.0,28057826,left,1.0,1.2990000000000348,Frisbee,Near,Absolute,Right,nonflipper,1.0
377,79,near_left,Away,right,3.0,9.0,14.0,28057826,right,1.0,1.1000000000000227,Frisbee,Near,Absolute,Left,nonflipper,1.0
378,80,far_left,Left,left,3.0,10.0,0.0,28057826,left,1.0,0.8330000000000268,Frisbee,Far,Relative,Left,nonflipper,1.0
