participant,Unnamed: 0,stim1,prompt1,answer1,trialsthisRepN,trialsthisTrialN,trialsthisIndex,Trials_responsekeys,Trials_responsecorr,Trials_responsert,condition,stimLoc,promptType,leftRight,flipper,newCorrect,Sex,Age,SBSOD_AVERAGE,Friz_Total_Years_Played,Friz_Force_Preference,Friz_Position,Friz_Handedness,Friz_First_is_1
2189950,32,far_right,Away,left,0.0,10.0,13.0,left,1.0,0.681999999999988,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,34,far_left,Home,right,0.0,12.0,4.0,right,1.0,1.1000000000000227,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,35,near_left,Left,right,0.0,13.0,2.0,right,1.0,1.051000000000016,Frisbee,Near,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,36,near_right,Home,left,0.0,14.0,7.0,left,1.0,0.8010000000000161,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,37,far_left,Right,left,0.0,15.0,8.0,left,1.0,0.6340000000000146,Frisbee,Far,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,38,near_left,Away,right,1.0,0.0,14.0,right,1.0,0.8509999999999991,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,39,near_left,Left,right,1.0,1.0,2.0,right,1.0,0.6980000000000075,Frisbee,Near,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,40,near_right,Left,right,1.0,2.0,3.0,right,1.0,0.9489999999999841,Frisbee,Near,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,41,near_left,Home,left,1.0,3.0,6.0,left,1.0,0.8010000000000161,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,42,far_right,Home,right,1.0,4.0,5.0,right,1.0,0.7319999999999993,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,43,far_right,Away,left,1.0,5.0,13.0,left,1.0,0.6069999999999993,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,44,far_left,Away,right,1.0,6.0,12.0,right,1.0,0.75,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,45,far_right,Right,right,1.0,7.0,9.0,right,1.0,0.6479999999999961,Frisbee,Far,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,46,far_right,Left,left,1.0,8.0,1.0,left,1.0,0.6839999999999975,Frisbee,Far,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,47,far_left,Right,left,1.0,9.0,8.0,left,1.0,0.8000000000000114,Frisbee,Far,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,48,near_left,Right,left,1.0,10.0,10.0,left,1.0,0.8160000000000025,Frisbee,Near,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,49,near_right,Home,left,1.0,11.0,7.0,left,1.0,0.8669999999999902,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,50,far_left,Home,right,1.0,12.0,4.0,right,1.0,1.0020000000000095,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,51,near_right,Away,left,1.0,13.0,15.0,left,1.0,0.7329999999999757,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,52,far_left,Left,left,1.0,14.0,0.0,left,1.0,1.1170000000000186,Frisbee,Far,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,53,near_right,Right,right,1.0,15.0,11.0,right,1.0,0.9180000000000064,Frisbee,Near,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,54,far_left,Right,left,2.0,0.0,8.0,left,1.0,0.6500000000000057,Frisbee,Far,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,55,near_right,Left,right,2.0,1.0,3.0,right,1.0,0.9019999999999868,Frisbee,Near,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,56,near_right,Right,right,2.0,2.0,11.0,right,1.0,0.6339999999999577,Frisbee,Near,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,57,far_right,Left,left,2.0,3.0,1.0,left,1.0,0.5649999999999977,Frisbee,Far,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,58,near_left,Left,right,2.0,4.0,2.0,right,1.0,0.8009999999999877,Frisbee,Near,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,60,near_left,Right,left,2.0,6.0,10.0,left,1.0,0.785000000000025,Frisbee,Near,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,62,far_right,Right,right,2.0,8.0,9.0,right,1.0,0.4690000000000509,Frisbee,Far,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,63,near_left,Away,right,2.0,9.0,14.0,right,1.0,1.0009999999999764,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,64,far_right,Home,right,2.0,10.0,5.0,right,1.0,0.9989999999999668,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,65,far_right,Away,left,2.0,11.0,13.0,left,1.0,0.9660000000000082,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,66,near_right,Away,left,2.0,12.0,15.0,left,1.0,0.7830000000000155,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,67,far_left,Away,right,2.0,13.0,12.0,right,1.0,0.6689999999999827,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,69,far_left,Left,left,2.0,15.0,0.0,left,1.0,1.350999999999999,Frisbee,Far,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,70,far_right,Left,left,3.0,0.0,1.0,left,1.0,0.9679999999999608,Frisbee,Far,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,71,far_right,Home,right,3.0,1.0,5.0,right,1.0,0.9669999999999844,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,72,near_left,Away,right,3.0,2.0,14.0,right,1.0,0.7690000000000055,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,73,near_right,Right,right,3.0,3.0,11.0,right,1.0,0.8659999999999854,Frisbee,Near,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,74,near_left,Left,right,3.0,4.0,2.0,right,1.0,0.8340000000000032,Frisbee,Near,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,75,near_right,Home,left,3.0,5.0,7.0,left,1.0,0.6009999999999991,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,76,far_left,Right,left,3.0,6.0,8.0,left,1.0,1.0009999999999764,Frisbee,Far,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,77,far_left,Home,right,3.0,7.0,4.0,right,1.0,0.9500000000000456,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,78,near_left,Home,left,3.0,8.0,6.0,left,1.0,1.0809999999999604,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,80,far_left,Away,right,3.0,10.0,12.0,right,1.0,0.9159999999999968,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,81,far_right,Right,right,3.0,11.0,9.0,right,1.0,0.7330000000000041,Frisbee,Far,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,82,far_right,Away,left,3.0,12.0,13.0,left,1.0,0.7669999999999959,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,83,near_left,Right,left,3.0,13.0,10.0,left,1.0,0.8340000000000032,Frisbee,Near,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,84,far_left,Left,left,3.0,14.0,0.0,left,1.0,1.1030000000000086,Frisbee,Far,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,85,near_right,Away,left,3.0,15.0,15.0,left,1.0,1.2169999999999843,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,22,near_left,Right,right,0.0,0.0,14.0,right,1.0,0.8819999999999766,Navigation,Near,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,23,near_right,Away,left,0.0,1.0,7.0,left,1.0,0.8830000000000098,Navigation,Near,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,24,near_right,Left,left,0.0,2.0,11.0,left,1.0,0.8519999999999754,Navigation,Near,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,26,near_right,Home,right,0.0,4.0,3.0,right,1.0,0.8509999999999991,Navigation,Near,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,27,far_right,Home,right,0.0,5.0,1.0,right,1.0,0.8000000000000114,Navigation,Far,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,29,far_right,Away,left,0.0,7.0,5.0,left,1.0,1.049999999999983,Navigation,Far,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,30,near_left,Left,left,0.0,8.0,10.0,left,1.0,0.8169999999999789,Navigation,Near,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,31,near_left,Home,left,0.0,9.0,2.0,left,1.0,0.4840000000000089,Navigation,Near,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,34,far_right,Left,right,0.0,12.0,9.0,right,1.0,1.3340000000000032,Navigation,Far,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,35,far_left,Away,right,0.0,13.0,4.0,right,1.0,0.8189999999999884,Navigation,Far,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,36,far_left,Home,left,0.0,14.0,0.0,left,1.0,0.7360000000000184,Navigation,Far,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,37,near_right,Right,right,0.0,15.0,15.0,right,1.0,0.75,Navigation,Near,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,38,far_right,Home,right,1.0,0.0,1.0,right,1.0,0.6829999999999927,Navigation,Far,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,39,near_left,Left,left,1.0,1.0,10.0,left,1.0,1.1680000000000064,Navigation,Near,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,40,near_right,Away,left,1.0,2.0,7.0,left,1.0,0.7669999999999959,Navigation,Near,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,41,near_left,Home,left,1.0,3.0,2.0,left,1.0,0.6980000000000075,Navigation,Near,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,42,far_right,Right,left,1.0,4.0,13.0,left,1.0,1.217000000000013,Navigation,Far,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,43,far_left,Left,right,1.0,5.0,8.0,right,1.0,1.1009999999999989,Navigation,Far,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,44,far_right,Away,left,1.0,6.0,5.0,left,1.0,0.7350000000000136,Navigation,Far,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,45,far_left,Away,right,1.0,7.0,4.0,right,1.0,0.7489999999999952,Navigation,Far,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,48,near_left,Away,right,1.0,10.0,6.0,right,1.0,0.6670000000000016,Navigation,Near,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,49,near_right,Left,left,1.0,11.0,11.0,left,1.0,0.6829999999999927,Navigation,Near,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,50,far_left,Home,left,1.0,12.0,0.0,left,1.0,0.7019999999999982,Navigation,Far,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,51,near_left,Right,right,1.0,13.0,14.0,right,1.0,0.7690000000000055,Navigation,Near,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,52,far_left,Right,left,1.0,14.0,12.0,left,1.0,1.2000000000000457,Navigation,Far,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,53,near_right,Right,right,1.0,15.0,15.0,right,1.0,0.8360000000000127,Navigation,Near,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,54,near_right,Left,left,2.0,0.0,11.0,left,1.0,0.7509999999999764,Navigation,Near,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,55,near_left,Right,right,2.0,1.0,14.0,right,1.0,0.6490000000000009,Navigation,Near,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,56,far_left,Away,right,2.0,2.0,4.0,right,1.0,0.8330000000000268,Navigation,Far,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,57,near_right,Away,left,2.0,3.0,7.0,left,1.0,0.7180000000000177,Navigation,Near,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,58,near_right,Home,right,2.0,4.0,3.0,right,1.0,0.6350000000000477,Navigation,Near,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,59,near_left,Home,left,2.0,5.0,2.0,left,1.0,0.6519999999999868,Navigation,Near,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,60,near_right,Right,right,2.0,6.0,15.0,right,1.0,0.7669999999999959,Navigation,Near,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,61,far_left,Right,left,2.0,7.0,12.0,left,1.0,0.9690000000000508,Navigation,Far,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,62,far_left,Left,right,2.0,8.0,8.0,right,1.0,0.8340000000000032,Navigation,Far,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,63,near_left,Left,left,2.0,9.0,10.0,left,1.0,0.6490000000000009,Navigation,Near,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,64,near_left,Away,right,2.0,10.0,6.0,right,1.0,0.6009999999999991,Navigation,Near,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,65,far_right,Home,right,2.0,11.0,1.0,right,1.0,0.5339999999999918,Navigation,Far,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,66,far_right,Away,left,2.0,12.0,5.0,left,1.0,0.5679999999999836,Navigation,Far,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,68,far_left,Home,left,2.0,14.0,0.0,left,1.0,0.8319999999999936,Navigation,Far,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,69,far_right,Left,right,2.0,15.0,9.0,right,1.0,0.9169999999999732,Navigation,Far,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,70,near_left,Right,right,3.0,0.0,14.0,right,1.0,0.9510000000000218,Navigation,Near,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,71,near_right,Right,right,3.0,1.0,15.0,right,1.0,0.6829999999999927,Navigation,Near,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,72,near_left,Left,left,3.0,2.0,10.0,left,1.0,0.4510000000000218,Navigation,Near,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,73,near_right,Away,left,3.0,3.0,7.0,left,1.0,0.6330000000000382,Navigation,Near,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,74,far_right,Right,left,3.0,4.0,13.0,left,1.0,0.7490000000000236,Navigation,Far,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,75,near_right,Home,right,3.0,5.0,3.0,right,1.0,0.8170000000000073,Navigation,Near,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,76,near_right,Left,left,3.0,6.0,11.0,left,1.0,0.5339999999999918,Navigation,Near,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,77,far_right,Away,left,3.0,7.0,5.0,left,1.0,0.7330000000000041,Navigation,Far,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,78,near_left,Home,left,3.0,8.0,2.0,left,1.0,0.7180000000000177,Navigation,Near,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,80,far_right,Home,right,3.0,10.0,1.0,right,1.0,0.6830000000000496,Navigation,Far,Absolute,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,81,far_left,Left,right,3.0,11.0,8.0,right,1.0,0.9680000000000176,Navigation,Far,Relative,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,82,far_left,Away,right,3.0,12.0,4.0,right,1.0,0.6329999999999814,Navigation,Far,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,83,far_right,Left,right,3.0,13.0,9.0,right,1.0,1.0680000000000405,Navigation,Far,Relative,Right,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,84,near_left,Away,right,3.0,14.0,6.0,right,1.0,0.6999999999999886,Navigation,Near,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
2189950,85,far_left,Home,left,3.0,15.0,0.0,left,1.0,0.7189999999999941,Navigation,Far,Absolute,Left,nonflipper,1.0,male,30,3.0,15,Home / Away,Handler,Right,2
3651739,22,far_left,Away,right,0.0,0.0,12.0,right,1.0,1.4530000000000032,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,23,near_right,Right,right,0.0,1.0,11.0,right,1.0,0.9339999999999976,Frisbee,Near,Relative,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,24,near_left,Left,right,0.0,2.0,2.0,right,1.0,0.8520000000000323,Frisbee,Near,Relative,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,25,far_right,Right,right,0.0,3.0,9.0,right,1.0,1.134999999999991,Frisbee,Far,Relative,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,26,far_right,Left,left,0.0,4.0,1.0,left,1.0,1.117999999999995,Frisbee,Far,Relative,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,27,near_left,Away,right,0.0,5.0,14.0,right,1.0,1.0690000000000168,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,28,near_left,Right,left,0.0,6.0,10.0,left,1.0,1.1189999999999714,Frisbee,Near,Relative,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,29,near_left,Home,left,0.0,7.0,6.0,left,1.0,1.6030000000000086,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,30,far_right,Home,right,0.0,8.0,5.0,right,1.0,1.2849999999999682,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,31,far_right,Away,left,0.0,9.0,13.0,left,1.0,0.9180000000000064,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,32,far_left,Home,right,0.0,10.0,4.0,right,1.0,1.0339999999999918,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,33,near_right,Home,left,0.0,11.0,7.0,left,1.0,1.0840000000000032,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,34,near_right,Left,right,0.0,12.0,3.0,right,1.0,0.8679999999999949,Frisbee,Near,Relative,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,35,far_left,Right,left,0.0,13.0,8.0,left,1.0,1.0019999999999527,Frisbee,Far,Relative,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,36,near_right,Away,left,0.0,14.0,15.0,left,1.0,0.9519999999999982,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,37,far_left,Left,left,0.0,15.0,0.0,left,1.0,1.4879999999999995,Frisbee,Far,Relative,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,38,near_left,Away,right,1.0,0.0,14.0,right,1.0,0.8850000000000477,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,39,near_left,Left,right,1.0,1.0,2.0,right,1.0,0.8509999999999991,Frisbee,Near,Relative,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,40,far_right,Away,left,1.0,2.0,13.0,left,1.0,1.0679999999999836,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,41,far_right,Home,right,1.0,3.0,5.0,right,1.0,0.8829999999999814,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,42,far_left,Right,left,1.0,4.0,8.0,left,1.0,1.0179999999999725,Frisbee,Far,Relative,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,43,near_right,Right,right,1.0,5.0,11.0,right,1.0,0.6680000000000064,Frisbee,Near,Relative,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,44,far_left,Left,left,1.0,6.0,0.0,left,1.0,0.98599999999999,Frisbee,Far,Relative,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,45,far_left,Away,right,1.0,7.0,12.0,right,1.0,0.952000000000055,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,46,near_left,Home,left,1.0,8.0,6.0,left,1.0,0.9510000000000218,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,47,near_right,Home,left,1.0,9.0,7.0,left,1.0,0.6689999999999827,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,49,near_right,Left,right,1.0,11.0,3.0,right,1.0,0.8839999999999577,Frisbee,Near,Relative,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,50,near_right,Away,left,1.0,12.0,15.0,left,1.0,0.9189999999999828,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,52,far_left,Home,right,1.0,14.0,4.0,right,1.0,1.6700000000000157,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,53,far_right,Right,right,1.0,15.0,9.0,right,1.0,1.7359999999999898,Frisbee,Far,Relative,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,54,far_left,Home,right,2.0,0.0,4.0,right,1.0,1.4010000000000105,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,55,far_left,Away,right,2.0,1.0,12.0,right,1.0,1.0679999999999836,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,56,near_right,Away,left,2.0,2.0,15.0,left,1.0,1.0339999999999918,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,57,far_right,Left,left,2.0,3.0,1.0,left,1.0,1.8029999999999973,Frisbee,Far,Relative,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,58,near_left,Away,right,2.0,4.0,14.0,right,1.0,0.9689999999999941,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,59,near_left,Left,right,2.0,5.0,2.0,right,1.0,0.8700000000000045,Frisbee,Near,Relative,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,60,near_right,Home,left,2.0,6.0,7.0,left,1.0,0.5670000000000073,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,61,near_left,Right,left,2.0,7.0,10.0,left,1.0,0.8999999999999773,Frisbee,Near,Relative,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
3651739,62,near_left,Home,left,2.0,8.0,6.0,left,1.0,0.8690000000000282,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,24,2.066666666666667,7,Forehand / Backhand,Cutter,Right,1
